City Name,Lat,Lon,Population
   Coralville,41.699,-91.5968,20397
   Libertyville,42.287,-87.9671,20405
   Mo i Rana,66.3166,14.1667,20409
   Gardner,42.5845,-71.9868,20430
   Murray,36.6146,-88.3204,20431
   Valley,32.8088,-85.1771,20441
   American Canyon,38.1798,-122.2583,20452
   Covington,47.3665,-122.105,20478
   Atoka,35.4229,-89.7862,20478
   Murphy,33.0186,-96.6105,20482
   Pleasantville,39.3897,-74.5168,20492
   Ushtobe,45.2653,77.97,20492
   Komatipoort,-25.4096,31.94,20508
   Laurinburg,34.7597,-79.4781,20514
   Atoyac,17.2,-100.43,20515
   Artashat,39.9539,44.5506,20562
   Mbala,-8.84,31.37,20570
   Krasnouralsk,58.3515,60.0515,20571
   Henderson,36.3259,-78.4155,20584
   Kawambwa,-9.7795,29.08,20589
   Mountain Brook,33.4871,-86.7401,20590
   Norwalk,41.2443,-82.6088,20593
   Val d'Or,48.1166,-77.7666,20625
   Newton,38.0348,-97.3519,20625
   Miandrivazo,-19.5162,45.4666,20631
   Shelbyville,39.5319,-85.7753,20639
   Lebanon,39.4248,-84.2139,20651
   Maryborough,-25.5491,152.7209,20678
   Milford,38.9095,-75.4232,20683
   Rolla,37.9457,-91.7609,20692
   Lomita,33.7934,-118.3175,20693
   Golden,39.7406,-105.2122,20696
   Sweetwater,25.7785,-80.3762,20701
   Poplar Bluff,36.7632,-90.4136,20714
   Vincennes,38.6759,-87.5102,20726
   Pleasant Prairie,42.5265,-87.8895,20734
   Agoura Hills,34.151,-118.7608,20745
   San Felipe,31.0241,-114.8496,20750
   Palisades Park,40.847,-73.9965,20753
   Ulundi,-28.3296,31.41,20753
   Eustis,28.8568,-81.6783,20768
   Corner Brook,48.95,-57.9333,20791
   Mustang,35.3917,-97.7245,20792
   Louisville,39.9708,-105.1441,20801
   Penzance,50.1337,-5.55,20812
   Alexandria,45.8748,-95.3784,20814
   Grayslake,42.3403,-88.0342,20831
   Orange Walk,18.0904,-88.56,20835
   Logansport,40.7502,-86.3559,20838
   Raymore,38.8029,-94.4583,20839
   Maralal,1.1105,36.68,20841
   Ferguson,38.749,-90.2949,20846
   Lynn Haven,30.2362,-85.6389,20850
   Barre,44.1997,-72.5083,20857
   Impfondo,1.6404,18.04,20859
   Dublin,32.5358,-82.9279,20872
   Belton,31.0564,-97.4789,20873
   New Hope,45.0375,-93.3869,20877
   Gamboma,-1.8795,15.85,20877
   Okahandja,-21.9796,16.91,20879
   South El Monte,34.0493,-118.0484,20883
   Rutana,-3.931,29.993,20893
   Duncan,34.5425,-97.919,20895
   Union City,33.5939,-84.5629,20919
   Sapulpa,36.009,-96.0983,20928
   Milwaukie,45.4445,-122.622,20929
   Goulburn,-34.7496,149.7102,20940
   Easley,34.8191,-82.583,20953
   Camana,-16.6196,-72.72,20956
   Lexington,33.9881,-81.22,20988
   Boralday,43.3341,76.8288,20996
   Birmingham,42.5447,-83.2167,21007
   Lino Lakes,45.1679,-93.083,21018
   Ypsilanti,42.2437,-83.6207,21018
   Ashland,38.4593,-82.6449,21038
   South Milwaukee,42.9119,-87.8624,21052
   Sotouboua,8.557,0.985,21054
   Chascomus,-35.5662,-58.0166,21054
   Omagh,54.6,-7.3,21056
   Jauja,-11.7996,-75.5,21057
   Phayao,19.1707,99.9083,21058
   Nzeto,-7.2296,12.86,21059
   Corinth,33.1434,-97.0681,21078
   Shelbyville,35.4991,-86.4518,21083
   Havelock,34.9078,-76.8985,21083
   Trinidad,-33.544,-56.901,21093
   Charleston,39.4845,-88.1779,21105
   Gardner,38.8163,-94.9297,21110
   Johnston,41.6856,-93.7173,21114
   Luena,-11.79,19.9,21115
   Oxford,33.5963,-85.8718,21120
   East Moline,41.5198,-90.3878,21135
   Siloam Springs,36.1838,-94.5319,21136
   Isikul,54.9287,71.2682,21136
   Bardstown,37.8175,-85.455,21143
   Lebanon,44.5314,-122.9075,21165
   Elko,40.8383,-115.7677,21168
   Crest Hill,41.5722,-88.1125,21169
   Alice,27.7556,-98.0653,21172
   Oneida,43.0769,-75.6621,21184
   Paracuru,-3.3995,-39.04,21196
   Nixa,37.0456,-93.2962,21201
   Greenwood,33.5126,-90.1993,21218
   Motul,21.1,-89.28,21253
   Carrboro,35.926,-79.0878,21265
   Sidney,40.2892,-84.1666,21267
   Kruje,41.519,19.797,21286
   Antsohihy,-14.8661,47.9834,21290
   West Melbourne,28.0698,-80.6737,21293
   Itupiranga,-5.12,-49.3,21301
   East Ridge,34.9973,-85.2284,21302
   Olean,42.0819,-78.4321,21307
   Nakhon Nayok,14.2,101.216,21309
   Dyersburg,36.0459,-89.3782,21313
   Johnstown,40.3491,-104.949,21313
   Simpsonville,34.7295,-82.2569,21314
   Portel,-1.95,-50.82,21315
   Arnold,38.4294,-90.3725,21319
   Amsterdam,42.9419,-74.1906,21351
   Biddeford,43.4674,-70.4512,21362
   Golden Valley,44.99,-93.3591,21376
   Arvin,35.1944,-118.8306,21380
   Tlaxiaco,17.2704,-97.68,21391
   Fort Atkinson,42.9253,-88.8443,21399
   Trussville,33.6389,-86.5832,21422
   Palatka,60.1,150.9,21452
   Mukilteo,47.9096,-122.3035,21462
   Shimanovsk,52.0024,127.6975,21466
   Piqua,40.1503,-84.2437,21498
   Ngozi,-2.912,29.825,21506
   Mukwonago,42.8569,-88.3273,21532
   Manicore,-5.8122,-61.2975,21549
   Kilkenny,52.6545,-7.2523,21589
   Trat,12.237,102.509,21590
   Perrysburg,41.5376,-83.6412,21592
   Ardmore,34.1944,-97.1251,21597
   Barras,-4.25,-42.3,21597
   Evans,40.3661,-104.7389,21615
   Roselle,40.6527,-74.2599,21625
   Ashland,42.1905,-122.6992,21639
   Yasothon,15.788,104.151,21643
   Owosso,42.9956,-84.1763,21653
   Kaedi,16.15,-13.5,21656
   South Euclid,41.5239,-81.5245,21658
   Naryan Mar,67.6474,53.0574,21658
   Mount Vernon,40.3854,-82.4732,21670
   Clinton,41.1395,-112.0656,21672
   Gavarr,40.3589,45.1267,21680
   Marina,36.6812,-121.7894,21688
   Gaffney,35.0742,-81.6558,21692
   Caacupe,-25.387,-57.14,21696
   Kayunga,0.7025,32.8886,21704
   Greenfield,39.7937,-85.7739,21709
   Hays,38.8806,-99.3214,21713
   LaPorte,41.6077,-86.7137,21732
   Marietta,39.424,-81.4465,21735
   Eirunepe,-6.66,-69.8738,21750
   Hamtramck,42.3954,-83.056,21752
   Mandan,46.8267,-100.8846,21769
   Nsanje,-16.9167,35.2667,21774
   Park Forest,41.4817,-87.6867,21785
   Selma,32.4166,-87.0336,21786
   Watertown,44.9096,-97.1539,21788
   Duarte,34.1609,-117.9505,21801
   Prairie Village,38.9873,-94.6362,21805
   Jenks,35.998,-95.9737,21812
   South Holland,41.5977,-87.6022,21817
   Jacksonville,39.7291,-90.232,21832
   Vannersborg,58.363,12.33,21835
   Naples,26.1504,-81.7936,21845
   Lewistown,40.5964,-77.573,21854
   Fort McMurray,56.7333,-111.3833,21863
   Augusta,44.3341,-69.7319,21876
   Geneva,41.8831,-88.3236,21880
   Villa Park,41.8864,-87.9779,21882
   Toguchin,55.2377,84.3777,21886
   Basseterre,17.302,-62.717,21887
   Waynesboro,38.0673,-78.9012,21887
   Clarksville,38.3225,-85.7674,21920
   Heredia,9.992,-84.12,21947
   New Castle,39.919,-85.3697,21949
   Del City,35.4483,-97.4408,21950
   Frauenfeld,47.568,9.108,21979
   Puerto Suarez,-18.9496,-57.85,22000
   Northfield,44.4553,-93.1697,22005
   Aracuai,-16.8596,-42.0699,22005
   Marshall,32.537,-94.3515,22014
   Summit,40.7154,-74.3648,22019
   Mocoa,1.15,-76.63,22035
   North Plainfield,40.621,-74.4385,22073
   Lathrop,37.8162,-121.3126,22073
   Bloomingdale,41.9497,-88.0892,22075
   Katoomba,-33.7069,150.32,22076
   Edgewater,28.9619,-80.9414,22077
   Darien,41.7447,-87.9823,22085
   Christiansburg,37.1411,-80.4028,22088
   Nkhata Bay,-11.5996,34.3,22108
   Ojinaga,29.5404,-104.41,22128
   Itaberai,-16.02,-49.81,22129
   Kizel,59.0644,57.6343,22135
   Patterson,37.4734,-121.144,22169
   Qarazhal,48.0253,70.7999,22170
   Prichard,30.7735,-88.1301,22185
   Tadjoura,11.7833,42.9,22193
   Sugar Hill,34.1082,-84.0558,22197
   Uthai Thani,15.3819,100.0264,22219
   Eseka,3.6504,10.7666,22221
   Djibo,14.099,-1.627,22223
   Warrensburg,38.7617,-93.7284,22227
   Hudson,41.2399,-81.4408,22251
   Auburn,41.3666,-85.0559,22257
   Demba,-5.5096,22.26,22263
   Port Hueneme,34.1617,-119.2036,22277
   Farragut,35.8731,-84.1821,22282
   Erenhot,43.6616,111.9655,22287
   Baraki Barak,33.9667,68.9667,22305
   Oxford,39.5058,-84.744,22344
   Lebu,-37.6096,-73.65,22345
   Kenmore,47.7531,-122.246,22357
   Ar Rutbah,33.0385,40.2845,22370
   Pirgos,37.6837,21.45,22399
   Baturite,-4.3296,-38.88,22417
   Acworth,34.0564,-84.6688,22418
   South Elgin,41.9907,-88.3133,22433
   Moyo,3.6504,31.72,22434
   Camas,45.6006,-122.4301,22449
   Venice,27.1165,-82.4135,22465
   Aranyaprathet,13.6824,102.4969,22472
   Maple Heights,41.4094,-81.5625,22478
   Sale,-38.1096,147.06,22486
   Radcliff,37.8193,-85.9358,22490
   New Brighton,45.0658,-93.2061,22496
   Keene,42.9496,-72.2997,22507
   Saginaw,32.8649,-97.3649,22526
   Tumwater,46.9925,-122.9227,22538
   Garden City,40.7266,-73.6447,22545
   Brownwood,31.7124,-98.9765,22551
   Belabo,4.9337,13.3,22553
   Whyalla,-33.025,137.5614,22559
   Braidwood,41.2696,-88.2233,22563
   Oakdale,37.762,-120.8463,22564
   Campoalegre,2.69,-75.33,22568
   Dawmat al Jandal,29.8153,39.8664,22583
   Visby,57.6337,18.3,22593
   Taupo,-38.693,176.0771,22600
   Frontera,18.5804,-92.65,22621
   Owen Sound,44.5666,-80.85,22625
   Kemi,65.7333,24.5817,22641
   Farmington,44.6573,-93.1689,22656
   Millbrae,37.5994,-122.4024,22661
   Armidale,-30.5123,151.6675,22673
   Oytal,42.9153,73.2549,22673
   Andoany,-13.4,48.2666,22680
   Maracaju,-21.61,-55.18,22690
   Onega,63.9271,38.0771,22693
   Converse,29.513,-98.3079,22702
   Gjovik,60.8,10.7,22719
   Bella Union,-30.2596,-57.6,22723
   Dickinson,46.8907,-102.7891,22733
   Hopewell,37.2914,-77.2985,22735
   Highland,41.5484,-87.4587,22737
   Fremont,41.353,-83.1143,22737
   Papasquiaro,24.8304,-105.34,22750
   Madingou,-4.164,13.554,22760
   Hastings,44.7318,-92.8537,22761
   Conway,33.8406,-79.0418,22761
   Willoughby,41.646,-81.4084,22769
   Windsor,40.4666,-104.9213,22776
   Shelbyville,38.2059,-85.2306,22779
   Tashtagol,52.7918,87.8677,22779
   Auburn Hills,42.6734,-83.2447,22795
   Erie,40.0384,-105.0409,22803
   Corsicana,32.0823,-96.4676,22805
   Avon,41.4485,-82.0187,22805
   Tekax,20.2,-89.28,22806
   Sibiti,-3.6896,13.35,22811
   Decatur,33.7711,-84.2968,22813
   Roselle,41.9807,-88.0862,22814
   Munster,41.5468,-87.5037,22825
   Tunuyan,-33.5662,-69.0167,22834
   Columbus,41.436,-97.3559,22846
   Ellensburg,47.001,-120.5491,22847
   Machesney Park,42.3666,-89.0266,22873
   Dolton,41.6284,-87.5979,22891
   Yako,12.954,-2.263,22904
   Seymour,38.9474,-85.8914,22918
   Montrose,38.4689,-107.8591,22919
   Inta,66.0374,60.1674,22921
   Griffin,33.2418,-84.2747,22928
   Lisle,41.7925,-88.0881,22930
   North Augusta,33.5211,-81.9545,22932
   Elizabeth City,36.2946,-76.2357,22934
   East Peoria,40.6738,-89.5422,22939
   Benbrook,32.6767,-97.4629,22948
   Auburn,44.085,-70.2492,22948
   Webster Groves,38.5866,-90.3544,22970
   Jyekundo,33.0166,96.7333,23000
   Solon,41.3864,-81.4401,23003
   Makinsk,52.6404,70.41,23020
   Sechura,-5.5596,-80.82,23020
   Harriman,35.9306,-84.5603,23026
   Crystal,45.0377,-93.3598,23028
   Pelham,33.3117,-86.7569,23050
   Lenger,42.1899,69.8799,23058
   Pittsburg,37.4141,-94.6983,23069
   Siwa,29.2,25.5167,23080
   Kiryas Joel,41.3398,-74.1667,23094
   Meadville,41.6476,-80.1468,23131
   Wadsworth,41.0287,-81.7324,23136
   Farmington,40.9846,-111.9065,23140
   Macia,-25.0195,33.09,23156
   Nova Cruz,-6.4696,-35.44,23166
   Gitega,-3.426,29.8436,23167
   Laguna Beach,33.5449,-117.7613,23190
   Mount Gambier,-37.8313,140.765,23209
   Half Moon Bay,37.4687,-122.4383,23223
   Morton Grove,42.0423,-87.789,23227
   Quarai,-30.38,-56.4599,23229
   Dubasari,47.2631,29.1608,23254
   Lincolnton,35.4746,-81.2385,23264
   Corcoran,36.0847,-119.5612,23266
   Forest Lake,45.2536,-92.9583,23270
   Whitehorse,60.7167,-135.05,23276
   Fray Bentos,-33.139,-58.304,23279
   Romulus,42.2237,-83.366,23281
   Belton,38.8191,-94.5334,23290
   Baglung,28.2667,83.5833,23296
   Watertown,43.1893,-88.7285,23304
   Mount Pocono,41.1225,-75.3582,23308
   Roseau,15.301,-61.387,23336
   Magdalena,30.6166,-111.05,23359
   Van Buren,35.4479,-94.3525,23367
   Blue Island,41.6578,-87.6812,23401
   Loves Park,42.3365,-88.9976,23413
   Zug,47.179,8.487,23435
   Gjirokaster,40.079,20.149,23437
   Hanahan,32.9303,-80.0031,23439
   Haines City,28.1098,-81.6158,23454
   Lgov,51.6948,35.2744,23500
   Bondo,3.81,23.67,23517
   Roanoke Rapids,36.4453,-77.6491,23546
   El Seibo,18.764,-69.035,23547
   Nasca,-14.83,-74.94,23556
   Itambe,-15.2396,-40.63,23558
   Tash Komur,41.3419,72.2314,23594
   Dudinka,69.4182,86.225,23619
   Bogotol,56.2165,89.5184,23622
   Derby,37.5567,-97.2553,23633
   Ayapel,8.3304,-75.15,23639
   Kibaha,-6.7667,38.9167,23651
   Denison,33.757,-96.5661,23654
   Avon Lake,41.4945,-82.016,23659
   Marysville,40.2276,-83.3594,23674
   Pijijiapan,15.6904,-93.22,23675
   Macas,-2.3096,-78.12,23687
   Midlothian,32.4716,-96.9879,23689
   Nchelenge,-9.3496,28.73,23693
   Khromtau,50.2699,58.45,23715
   Guanhaes,-18.78,-42.95,23727
   Fria,10.3804,-13.55,23729
   Palatka,29.6488,-81.6618,23740
   Pooler,32.1023,-81.2539,23744
   Maywood,41.8798,-87.8442,23756
   Charles Town,39.2746,-77.8632,23759
   Wilsonville,45.3107,-122.7706,23768
   Wuchuan,41.0955,111.4408,23776
   Diu,20.7197,70.9904,23779
   Jardim,-21.4799,-56.15,23780
   Iguape,-24.72,-47.5699,23784
   Centerville,39.6339,-84.1448,23817
   Port Angeles,48.1141,-123.4565,23818
   Brandon,32.2778,-89.9896,23826
   Paraiso,18.4,-93.23,23830
   Hutto,30.5375,-97.5515,23832
   Hialeah Gardens,25.888,-80.3573,23837
   Zorgo,12.243,-0.611,23892
   Greenbelt,38.9953,-76.8885,23909
   Rosemount,44.7466,-93.0662,23911
   Koulikoro,12.8833,-7.55,23919
   Greeneville,36.168,-82.8197,23953
   Svay Rieng,11.08,105.801,23956
   Dinuba,36.5453,-119.3989,23961
   McDonough,33.4399,-84.1507,23964
   Burlington,42.6748,-88.2724,23990
   Carteret,40.5849,-74.2285,23992
   Aybak,36.261,68.04,24000
   Hudson,44.964,-92.7317,24001
   Faribault,44.2986,-93.2787,24012
   Rolling Meadows,42.0747,-88.0252,24021
   Kourou,5.16,-52.6499,24029
   Zion,42.4599,-87.8511,24029
   Palm Springs,26.6372,-80.0961,24051
   Peekskill,41.2883,-73.9227,24053
   Forest Grove,45.5244,-123.11,24058
   Kalachinsk,55.0487,74.5683,24059
   Kernersville,36.1065,-80.0848,24066
   Gusinoozyorsk,51.2808,106.5004,24083
   Mequon,43.2352,-87.9838,24086
   As Sulayyil,20.4623,45.5722,24097
   Cudahy,33.9631,-118.183,24098
   Grootfontein,-19.5666,18.1166,24099
   Frederikshavn,57.4337,10.5333,24103
   Loma Linda,34.0448,-117.2504,24129
   Moyeni,-30.411,27.716,24130
   Al Jawf,24.2,23.29,24132
   Rockingham,34.9389,-79.7606,24135
   Fairfax,38.8531,-77.2998,24164
   Gallup,35.5178,-108.7473,24172
   Calabasas,34.1375,-118.6689,24176
   Ilion,43.0114,-75.0396,24177
   Labasa,-16.4166,179.3833,24187
   South Plainfield,40.5746,-74.4151,24221
   Champlin,45.1703,-93.3904,24231
   Suchboatar,50.25,106.2,24235
   Ottumwa,41.0196,-92.4186,24238
   Fatick,14.344,-16.416,24243
   Dunkirk,42.4803,-79.3323,24248
   Plainview,34.1908,-101.7234,24257
   Angangxi,47.1601,123.8,24317
   Trotwood,39.7927,-84.3165,24331
   Norton Shores,43.1621,-86.2519,24340
   Ghat,24.9647,10.1728,24347
   Chesapeake Beach,38.6881,-76.5447,24355
   Brookings,44.3027,-96.7856,24357
   Fort Dodge,42.5098,-94.1751,24359
   Elk River,45.3313,-93.567,24364
   Riverbank,37.7269,-120.9406,24389
   Hastings,40.5962,-98.3926,24393
   Herndon,38.9699,-77.3867,24393
   Baubau,-5.4699,122.6163,24412
   Aldan,58.603,125.3894,24426
   Seal Beach,33.7542,-118.0714,24440
   Tocopilla,-22.09,-70.19,24460
   Inkster,42.2935,-83.3148,24462
   Tifton,31.4624,-83.5205,24463
   San Benito,26.1298,-97.644,24476
   Homer Glen,41.6043,-87.9495,24481
   Pochutla,15.7304,-96.47,24481
   Fountain Hills,33.6072,-111.7398,24482
   Ridgeland,32.4225,-90.1456,24483
   Rolim de Moura,-11.7302,-61.7806,24516
   Watsa,3.04,29.53,24516
   Lamu,-2.262,40.9197,24525
   Victoria,-38.2395,-72.34,24555
   Ranong,9.962,98.638,24561
   Madisonville,37.341,-87.5033,24565
   Palmetto Bay,25.622,-80.3222,24570
   Rockville Centre,40.6643,-73.6383,24571
   North Platte,41.1266,-100.764,24578
   Rouyn-Noranda,48.25,-79.0332,24602
   Branson,36.6504,-93.2636,24603
   Elmwood Park,41.9225,-87.8163,24626
   Watauga,32.8718,-97.2515,24629
   South Salt Lake,40.7056,-111.8987,24630
   Collinsville,38.6768,-90.0053,24635
   Topki,55.2802,85.6108,24672
   Thomasville,30.8394,-83.9782,24678
   Kakonko,-3.2796,30.96,24688
   San Fernando,34.2886,-118.4363,24717
   Freeport,42.2895,-89.6354,24717
   Emporia,38.4022,-96.1924,24730
   Morrisville,35.8359,-78.8349,24732
   Waycross,31.211,-82.3578,24741
   Greenville,33.1115,-96.1094,24753
   Farafangana,-22.8166,47.8332,24764
   Westmont,41.7948,-87.9742,24767
   Sebastian,27.7882,-80.4813,24772
   Walker,42.9857,-85.7443,24775
   Ontario,44.0259,-116.976,24778
   Lodi,40.8784,-74.0815,24778
   Newport,41.4803,-71.3205,24779
   Eagle,43.7231,-116.3856,24785
   Lincoln,-34.88,-61.5399,24798
   Madaoua,14.0762,5.9586,24804
   Otjiwarongo,-20.4595,16.64,24815
   Pires do Rio,-17.2995,-48.28,24822
   Covilha,40.2833,-7.5,24828
   Moyale,3.52,39.05,24837
   Cliffside Park,40.8221,-73.9878,24856
   Tarpon Springs,28.1492,-82.7622,24867
   Franklin,39.4935,-86.0541,24867
   Puyo,-1.483,-77.987,24881
   Sevierville,35.8868,-83.5674,24882
   Muskego,42.8859,-88.1291,24882
   De Pere,44.4312,-88.0795,24893
   Socorro,6.4603,-73.27,24895
   Yucca Valley,34.1231,-116.4215,24899
   University Park,32.8506,-96.7937,24905
   Caledonia,42.7987,-87.8763,24910
   Harvey,41.6076,-87.6521,24947
   Wyandotte,42.2114,-83.1558,24955
   Puerto Varas,-41.33,-72.99,24958
   Riverside,39.7836,-84.122,24981
   Mohales Hoek,-30.159,27.48,24992
   Balch Springs,32.7194,-96.615,25017
   Katima Mulilo,-17.4996,24.26,25027
   Karoi,-16.8196,29.68,25030
   Ongwediva,-17.78,15.77,25032
   Sachse,32.9727,-96.5792,25039
   Boone,36.2109,-81.6673,25039
   Northport,33.2584,-87.5981,25045
   Belvidere,42.2545,-88.8647,25070
   Edwardsville,38.7925,-89.9884,25071
   San Marcos,14.966,-91.8,25088
   Austin,43.672,-92.9744,25105
   Hervey Bay,-25.2887,152.8409,25114
   Mercer Island,47.5624,-122.2265,25134
   Victoria,-32.61,-60.18,25139
   Erymentau,51.6303,73.1049,25141
   Bologoye,57.8722,34.0518,25142
   Wewak,-3.5535,143.6367,25143
   Tatarsk,55.2219,75.9665,25150
   Hermanus,-34.4096,19.2299,25153
   Colinas,-6.0395,-44.24,25158
   Ponca City,36.7235,-97.0679,25164
   Grandview,38.8802,-94.5227,25190
   Dolores,-36.33,-57.69,25190
   Clinton,32.354,-90.3403,25211
   Rehoboth,-23.3196,17.08,25219
   Melrose Park,41.9029,-87.8642,25229
   Lockport,41.5897,-88.029,25231
   Chiromo,-16.55,35.1332,25235
   Paraparaumu,-40.9034,174.9989,25263
   West Memphis,35.1531,-90.1995,25284
   Lambarene,-0.6996,10.2166,25310
   Bixby,35.9454,-95.8773,25333
   Washington,37.1325,-113.4894,25339
   Nelidovo,56.2235,32.7731,25349
   Ossining,41.1609,-73.8712,25360
   Hercules,38.0064,-122.2564,25360
   Ati,13.2171,18.3333,25373
   Freeport,26.5333,-78.7,25383
   Ust Kut,56.765,105.76,25388
   Opelousas,30.5279,-92.0851,25390
   San Ignacio,-16.3696,-60.96,25391
   El Cerrito,37.9197,-122.3025,25400
   Majuro,7.103,171.38,25400
   Brownsburg,39.833,-86.3828,25408
   At Tafilah,30.8333,35.6,25429
   Hazelwood,38.7932,-90.3901,25443
   Snoqualmie,47.5292,-121.8409,25455
   Chanhassen,44.8544,-93.5621,25469
   Juneau,58.4566,-134.1776,25473
   Kariba,-16.5296,28.8,25531
   Tongue,11.44,-11.67,25531
   Ridgewood,40.9822,-74.1126,25533
   Salem,37.2864,-80.0554,25549
   Nueva Gerona,21.8837,-82.8,25566
   Owatonna,44.0915,-93.2308,25567
   South Portland,43.631,-70.2895,25577
   Lensk,60.7253,114.947,25589
   Homewood,33.4617,-86.8092,25613
   Lapa,-25.76,-49.73,25621
   Woodstock,42.3103,-88.4357,25628
   White Bear Lake,45.0654,-93.0149,25634
   Green,40.9483,-81.4757,25673
   Scottsbluff,41.8676,-103.6618,25678
   Zwedru,6.0704,-8.13,25678
   Sept-Iles,50.3161,-66.36,25686
   Lancaster,34.7247,-80.7801,25691
   Okeechobee,27.2412,-80.8298,25692
   Maple Valley,47.3664,-122.037,25698
   Neiba,18.4666,-71.4166,25731
   Moscow,46.7306,-116.9989,25758
   Pimenta Bueno,-11.64,-61.21,25762
   Troy,40.0431,-84.2193,25770
   Lemoore,36.296,-119.7983,25785
   Koko,11.4232,4.517,25792
   New Smyrna Beach,29.0246,-80.9637,25796
   Cabot,34.9765,-92.0268,25797
   Severobaykalsk,55.634,109.313,25800
   Forest City,35.3339,-81.8702,25817
   Claremore,36.3143,-95.6101,25826
   Soledad,36.4434,-121.3432,25827
   Krasnoarmeysk,51.0174,45.6974,25841
